time,counter,roll,pitch,yaw,roll_accel,pitch_accel,yaw_accel,xpos,ypos,altitude,roll_error,pitch_error,roll_input,pitch_input,yaw_input,vertical_input,front_left_motor_input,front_right_motor_input,rear_left_motor_input,rear_right_motor_input,Speed_X,Speed_Y,Speed_Z,status_takeoff,status_home,status_aruco,status_landing
2023/10/01 09:50:05,1659,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.18,0.07,-0.15,-0.21,0.14,0.01,0.63,69.47,69.07,69.21,68.79,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1660,0.0,-0.0,0.01,0.03,0.0,0.01,0.13,-0.01,5.18,0.06,-0.16,0.31,0.15,-0.0,0.63,68.98,69.58,68.68,69.3,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1661,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.13,-0.01,5.18,0.06,-0.17,-0.23,0.16,0.01,0.63,69.52,69.07,69.21,68.73,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1662,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.18,0.06,-0.15,0.33,0.13,-0.01,0.63,68.94,69.59,68.66,69.33,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1663,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.18,0.07,-0.15,-0.2,0.13,0.01,0.63,69.46,69.07,69.2,68.8,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1664,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.15,0.35,0.13,-0.01,0.63,68.92,69.6,68.65,69.36,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1665,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.13,-0.01,5.19,0.07,-0.14,-0.17,0.12,0.0,0.63,69.42,69.09,69.18,68.83,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1666,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.34,0.13,-0.01,0.63,68.92,69.6,68.65,69.35,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:05,1667,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.13,-0.01,5.19,0.07,-0.15,-0.22,0.14,0.01,0.63,69.49,69.06,69.22,68.76,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1668,0.0,-0.0,0.01,0.03,0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.3,0.15,-0.0,0.63,68.99,69.57,68.69,69.29,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1669,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.13,-0.01,5.19,0.01,-0.13,-0.29,0.12,0.01,0.63,69.54,68.97,69.3,68.72,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1670,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.34,0.13,-0.01,0.63,68.93,69.6,68.65,69.34,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1671,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.13,-0.01,5.19,0.07,-0.15,-0.18,0.13,0.0,0.63,69.43,69.09,69.18,68.82,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1672,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.37,0.13,-0.01,0.63,68.9,69.62,68.63,69.38,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1673,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.13,-0.01,5.19,0.07,-0.16,-0.17,0.14,0.0,0.63,69.44,69.1,69.17,68.81,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1674,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.16,0.35,0.13,-0.01,0.63,68.92,69.61,68.64,69.35,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1675,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.06,-0.16,-0.2,0.13,0.0,0.63,69.46,69.07,69.2,68.8,0.01,0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1676,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.16,0.34,0.13,-0.01,0.63,68.93,69.59,68.66,69.35,0.01,-0.0,0.02,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1677,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.06,-0.16,-0.22,0.13,0.0,0.63,69.47,69.04,69.23,68.78,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1678,0.0,-0.0,0.01,0.03,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.16,0.31,0.12,-0.01,0.63,68.95,69.56,68.69,69.32,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1679,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.06,-0.16,-0.23,0.13,0.0,0.63,69.48,69.03,69.24,68.77,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1680,0.0,-0.0,0.01,0.03,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.16,0.31,0.13,-0.01,0.63,68.96,69.57,68.69,69.32,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1681,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.06,-0.16,-0.22,0.13,0.0,0.65,69.5,69.06,69.25,68.8,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1682,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.15,0.32,0.12,-0.01,0.63,68.93,69.57,68.68,69.34,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1683,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.07,-0.16,-0.21,0.14,0.0,0.63,69.47,69.06,69.21,68.78,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1684,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.35,0.12,-0.01,0.63,68.91,69.59,68.66,69.36,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1685,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.13,-0.01,5.19,0.07,-0.16,-0.2,0.13,0.0,0.63,69.46,69.07,69.2,68.8,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1686,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.07,-0.15,0.35,0.12,-0.01,0.63,68.91,69.6,68.65,69.37,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1687,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.13,-0.01,5.19,0.07,-0.15,-0.18,0.13,0.0,0.65,69.46,69.1,69.21,68.84,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1688,0.0,-0.0,0.01,0.04,-0.0,0.01,0.13,-0.01,5.19,0.06,-0.16,0.33,0.13,-0.01,0.63,68.93,69.59,68.66,69.34,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1689,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.23,0.14,0.01,0.63,69.5,69.05,69.22,68.75,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1690,0.0,-0.0,0.01,0.03,0.0,0.0,0.14,-0.01,5.19,0.07,-0.15,0.29,0.13,-0.0,0.63,68.97,69.55,68.71,69.3,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1691,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.07,-0.16,-0.22,0.14,0.0,0.65,69.51,69.07,69.24,68.78,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1692,0.0,-0.0,0.01,0.04,0.0,0.01,0.14,-0.01,5.19,0.07,-0.15,0.34,0.13,-0.0,0.65,68.94,69.63,68.67,69.36,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1693,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.17,0.15,0.0,0.63,69.46,69.11,69.16,68.8,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1694,0.0,-0.0,0.01,0.04,-0.0,0.01,0.14,-0.01,5.19,0.07,-0.15,0.36,0.13,-0.01,0.63,68.9,69.62,68.64,69.37,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1695,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.2,0.13,0.0,0.63,69.45,69.07,69.2,68.8,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1696,0.0,-0.0,0.01,0.04,-0.0,0.01,0.14,-0.01,5.19,0.07,-0.16,0.33,0.12,-0.01,0.63,68.92,69.58,68.67,69.35,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:06,1697,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.19,0.07,-0.16,-0.21,0.12,0.0,0.65,69.48,69.06,69.25,68.81,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1698,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.19,0.06,-0.17,0.31,0.12,-0.01,0.63,68.93,69.55,68.69,69.33,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1699,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.19,0.07,-0.16,-0.2,0.11,0.01,0.63,69.44,69.04,69.23,68.82,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1700,0.0,-0.0,0.01,0.04,-0.0,0.01,0.14,-0.01,5.19,0.06,-0.16,0.35,0.11,-0.01,0.63,68.9,69.58,68.67,69.37,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1701,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.19,0.11,0.0,0.63,69.42,69.06,69.21,68.83,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1702,0.0,-0.0,0.01,0.04,-0.0,0.01,0.14,-0.01,5.19,0.06,-0.16,0.35,0.12,-0.01,0.63,68.9,69.59,68.66,69.37,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1703,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.19,0.12,0.0,0.63,69.44,69.07,69.21,68.81,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1704,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.19,0.06,-0.16,0.35,0.13,-0.01,0.63,68.92,69.6,68.65,69.35,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1705,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.2,0.14,0.01,0.63,69.46,69.07,69.2,68.79,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1706,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.19,0.06,-0.16,0.34,0.14,-0.01,0.63,68.94,69.61,68.65,69.33,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1707,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.21,0.15,0.0,0.65,69.51,69.09,69.21,68.78,0.01,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1708,0.0,-0.0,0.01,0.03,0.0,0.0,0.14,-0.01,5.19,0.06,-0.16,0.31,0.16,-0.0,0.63,68.98,69.6,68.66,69.29,0.01,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1709,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.22,0.16,0.01,0.63,69.5,69.08,69.2,68.75,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1710,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.19,0.06,-0.16,0.34,0.15,-0.01,0.63,68.95,69.61,68.64,69.32,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1711,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.19,0.15,0.01,0.63,69.47,69.09,69.18,68.78,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1712,0.0,-0.0,0.01,0.04,0.0,0.01,0.14,-0.01,5.19,0.06,-0.16,0.36,0.14,-0.01,0.63,68.92,69.63,68.62,69.36,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1713,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.16,0.14,0.0,0.63,69.43,69.11,69.16,68.82,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1714,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.19,0.06,-0.16,0.35,0.13,-0.01,0.63,68.92,69.61,68.64,69.35,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1715,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.19,0.06,-0.16,-0.22,0.13,0.01,0.63,69.48,69.05,69.23,68.77,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1716,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.29,0.12,-0.0,0.63,68.97,69.53,68.72,69.3,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1717,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.22,0.14,0.01,0.63,69.48,69.06,69.22,68.77,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1718,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.36,0.14,-0.01,0.63,68.92,69.62,68.63,69.36,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1719,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.06,-0.16,-0.15,0.16,0.0,0.63,69.43,69.14,69.13,68.82,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:07,1720,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.33,0.14,-0.01,0.63,68.94,69.6,68.65,69.33,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1721,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.25,0.13,0.01,0.63,69.51,69.02,69.26,68.74,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1722,0.0,-0.0,0.01,0.02,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.23,0.11,0.0,0.66,69.04,69.5,68.81,69.27,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1723,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.14,0.14,0.0,0.62,69.4,69.12,69.14,68.84,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1724,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.32,0.13,-0.01,0.62,68.93,69.56,68.67,69.32,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1725,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.26,0.14,0.01,0.62,69.51,69.02,69.25,68.72,0.0,0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1726,0.0,-0.0,0.01,0.03,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.24,0.14,-0.01,0.6,69.01,69.47,68.7,69.2,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1727,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.15,0.14,0.0,0.63,69.42,69.12,69.14,68.83,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1728,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.01,-0.14,0.28,0.11,-0.01,0.63,68.96,69.51,68.73,69.31,0.0,-0.0,0.01,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1729,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.15,0.15,0.0,0.63,69.43,69.13,69.13,68.82,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1730,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.05,-0.18,0.32,0.15,-0.0,0.63,68.97,69.59,68.65,69.3,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1731,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.24,0.13,0.01,0.63,69.49,69.02,69.24,68.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1732,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.26,0.11,-0.0,0.63,68.98,69.5,68.75,69.27,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1733,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.18,0.13,0.0,0.63,69.43,69.08,69.18,68.81,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1734,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.35,0.14,-0.0,0.63,68.93,69.63,68.64,69.35,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1735,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.16,0.14,0.01,0.61,69.4,69.09,69.14,68.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1736,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.34,0.13,-0.01,0.63,68.92,69.59,68.66,69.34,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:08,1737,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.24,0.14,0.01,0.63,69.5,69.03,69.23,68.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1738,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.26,0.14,-0.0,0.63,69.01,69.52,68.73,69.26,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1739,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.18,0.14,0.0,0.63,69.44,69.1,69.18,68.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1740,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.35,0.15,-0.01,0.61,68.92,69.59,68.6,69.33,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1741,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.17,0.13,0.0,0.63,69.42,69.1,69.17,68.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1742,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.35,0.12,-0.01,0.63,68.91,69.6,68.65,69.36,0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1743,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.21,0.13,0.01,0.63,69.47,69.06,69.21,68.78,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1744,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.2,0.05,-0.18,0.3,0.15,-0.0,0.63,68.98,69.56,68.68,69.28,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1745,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.21,0.13,0.01,0.63,69.46,69.05,69.22,68.78,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1746,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.05,-0.18,0.34,0.13,-0.01,0.63,68.93,69.59,68.65,69.34,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1747,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.17,0.11,0.0,0.63,69.4,69.08,69.19,68.85,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1748,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.34,0.11,-0.01,0.63,68.91,69.57,68.68,69.36,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1749,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.24,0.13,0.01,0.63,69.5,69.02,69.25,68.75,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1750,0.0,-0.0,0.01,0.03,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.25,0.13,-0.0,0.63,69.01,69.51,68.74,69.25,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1751,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.17,0.14,0.0,0.63,69.44,69.11,69.17,68.82,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1752,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.34,0.15,-0.01,0.63,68.94,69.61,68.63,69.33,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1753,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.19,0.13,0.0,0.63,69.45,69.07,69.19,68.8,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1754,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.32,0.14,-0.01,0.63,68.96,69.58,68.67,69.31,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1755,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.21,0.12,0.0,0.63,69.46,69.05,69.22,68.79,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1756,0.0,-0.0,0.01,0.03,-0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.3,0.13,-0.01,0.63,68.96,69.55,68.69,69.31,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1757,-0.0,-0.0,0.01,-0.04,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.21,0.12,0.01,0.63,69.45,69.04,69.23,68.8,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1758,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.04,-0.18,0.32,0.13,-0.01,0.63,68.94,69.58,68.67,69.33,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1759,-0.0,-0.0,0.01,-0.03,-0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.18,0.12,0.0,0.63,69.43,69.07,69.2,68.82,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1760,0.0,-0.0,0.01,0.04,-0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.36,0.11,-0.01,0.63,68.89,69.6,68.65,69.38,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1761,-0.0,-0.0,0.01,-0.03,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.18,0.13,0.0,0.63,69.43,69.09,69.18,68.82,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1762,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.36,0.12,-0.01,0.63,68.9,69.6,68.65,69.37,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1763,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.19,0.13,0.0,0.63,69.45,69.08,69.19,68.81,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1764,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.34,0.13,-0.01,0.63,68.92,69.6,68.66,69.35,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1765,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.2,0.14,0.01,0.63,69.47,69.07,69.2,68.79,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1766,0.0,-0.0,0.01,0.04,0.0,0.0,0.14,-0.01,5.2,0.06,-0.16,0.33,0.13,-0.01,0.63,68.94,69.59,68.67,69.33,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
2023/10/01 09:50:09,1767,-0.0,-0.0,0.01,-0.04,0.0,-0.0,0.14,-0.01,5.2,0.07,-0.16,-0.22,0.14,0.01,0.63,69.49,69.06,69.21,68.76,-0.0,0.0,0.0,1.0,0.0,1.0,0.0
